sep=,
Group,Side,TF,Indicator,N,Mean,Median,Q25,Q75,Min,Max
SETUP_STOP,BUY,M5,DI_GAP,310,20.111735,20.192717,12.671222,27.341833,0.045010,49.147503
SETUP_STOP,BUY,M5,ATR,310,3.574711,1.867625,0.901750,4.086688,0.137750,30.328250
SETUP_STOP,BUY,M5,ATR_PCT_PRICE,310,0.121284,0.089987,0.053679,0.149406,0.012022,0.733809
SETUP_STOP,BUY,M5,EMA200_DIST_POINTS,310,1525.052829,694.766646,285.560015,1594.008217,0.150749,24035.769164
SETUP_STOP,BUY,M5,EMA200_DIST_ATR,310,-2.949501,-3.478991,-5.523941,-1.131737,-16.976156,23.130177
SETUP_STOP,BUY,M15,RSI,310,35.396914,34.162691,26.334536,43.376163,7.383082,69.830945
SETUP_STOP,BUY,M15,ADX,310,32.276874,30.463917,23.351253,39.050590,12.993218,72.820933
SETUP_STOP,BUY,M15,CCI,310,-144.440761,-156.086944,-204.059690,-87.072533,-444.832311,274.163053
SETUP_STOP,BUY,M15,DI_PLUS,310,11.631048,10.886006,7.873660,14.954186,1.792282,29.603000
SETUP_STOP,BUY,M15,DI_MINUS,310,27.579863,27.819469,21.607940,32.982741,7.979970,46.035746
SETUP_STOP,BUY,M15,DI_GAP,310,17.021208,16.986731,8.864577,23.617336,0.011596,38.615627
SETUP_STOP,BUY,M15,ATR,310,5.344173,2.796500,1.327750,6.248938,0.410000,46.938000
SETUP_STOP,BUY,M15,ATR_PCT_PRICE,310,0.181631,0.132972,0.086983,0.234156,0.025814,1.036911
SETUP_STOP,BUY,M15,EMA200_DIST_POINTS,310,2116.885056,884.535712,418.518324,2036.691787,3.074140,34559.455093
SETUP_STOP,BUY,M15,EMA200_DIST_ATR,310,-1.768694,-2.223955,-4.839821,0.270937,-14.379117,22.714642
SETUP_STOP,BUY,M30,RSI,310,38.568388,37.618541,30.039259,46.068579,7.388724,71.998063
SETUP_STOP,BUY,M30,ADX,310,31.854784,28.996344,22.543211,38.351995,11.828949,75.143723
SETUP_STOP,BUY,M30,CCI,310,-125.251083,-141.265150,-190.057303,-60.369474,-416.419011,249.749215
SETUP_STOP,BUY,M30,DI_PLUS,310,12.172922,11.575867,7.646601,15.326801,1.231115,32.749528
SETUP_STOP,BUY,M30,DI_MINUS,310,26.109354,26.407567,20.633220,31.619083,6.279110,43.033429
SETUP_STOP,BUY,M30,DI_GAP,310,15.647769,15.092798,7.873134,22.206124,0.051849,40.472092
SETUP_STOP,BUY,M30,ATR,310,6.939294,3.809875,1.832312,7.944937,0.705000,57.485500
SETUP_STOP,BUY,M30,ATR_PCT_PRICE,310,0.237319,0.175192,0.120589,0.295480,0.046815,1.269917
SETUP_STOP,BUY,M30,EMA200_DIST_POINTS,310,2947.718054,1365.576200,577.611274,2851.167165,6.193672,41833.681021
SETUP_STOP,BUY,M30,EMA200_DIST_ATR,310,-1.255690,-1.575159,-5.192572,2.093439,-19.280914,24.473387
SETUP_STOP,BUY,H1,RSI,310,41.312046,41.458804,33.029528,49.594032,8.332642,75.398346
SETUP_STOP,BUY,H1,ADX,310,30.303798,28.212550,22.091613,35.830340,9.981282,77.345545
SETUP_STOP,BUY,H1,CCI,310,-103.539987,-119.076116,-180.323345,-30.334226,-389.263141,174.139057
SETUP_STOP,BUY,H1,DI_PLUS,310,13.388668,12.258744,9.726508,17.006244,2.256454,34.735422
SETUP_STOP,BUY,H1,DI_MINUS,310,24.070940,24.116090,17.875938,29.547212,5.689182,44.602461
SETUP_STOP,BUY,H1,DI_GAP,310,13.863085,13.143059,5.838418,19.940817,0.002920,41.716917
SETUP_STOP,BUY,H1,ATR,310,9.377464,4.990000,2.604500,10.671688,1.140000,78.166500
SETUP_STOP,BUY,H1,ATR_PCT_PRICE,310,0.320235,0.257181,0.180089,0.374026,0.068104,1.499974
SETUP_STOP,BUY,H1,EMA200_DIST_POINTS,310,4217.016505,1821.482514,975.630183,4351.502816,20.087943,48792.421407
SETUP_STOP,BUY,H1,EMA200_DIST_ATR,310,-0.965872,-0.367359,-5.448963,3.495500,-15.527422,13.198103
SETUP_STOP,BUY,H4,RSI,305,45.278260,45.091182,35.428017,53.941720,10.416686,83.987652
SETUP_STOP,BUY,H4,ADX,305,30.239650,28.869311,22.544868,37.665783,10.946815,63.257302
SETUP_STOP,BUY,H4,CCI,305,-51.959929,-40.403046,-135.339405,28.087383,-432.354644,175.854033
SETUP_STOP,BUY,H4,DI_PLUS,305,15.584250,15.091788,11.193569,20.157105,1.872096,30.619837
SETUP_STOP,BUY,H4,DI_MINUS,305,20.474552,19.292288,14.730912,25.847915,4.164351,50.113185
SETUP_STOP,BUY,H4,DI_GAP,305,11.321713,9.389105,4.656257,16.245809,0.096201,42.513753
SETUP_STOP,BUY,H4,ATR,305,19.096064,8.856500,4.676500,25.403500,1.958750,233.702750
SETUP_STOP,BUY,H4,ATR_PCT_PRICE,305,0.613294,0.469052,0.303195,0.731763,0.136208,4.380050
SETUP_STOP,BUY,H4,EMA200_DIST_POINTS,305,7889.174738,3662.639952,1548.943494,8339.928365,49.869615,73598.699004
SETUP_STOP,BUY,H4,EMA200_DIST_ATR,305,0.158351,0.414331,-4.055203,4.199094,-13.458563,19.108330
SETUP_STOP,SELL,M1,RSI,55,68.096292,69.464054,59.607402,76.737513,31.225869,94.402145
SETUP_STOP,SELL,M1,ADX,55,38.417920,37.019992,28.148922,47.950967,14.489365,72.220979
SETUP_STOP,SELL,M1,CCI,55,129.844477,144.512513,53.668608,210.745830,-196.451589,466.666667
SETUP_STOP,SELL,M1,DI_PLUS,55,30.424384,32.312824,22.473671,38.276800,6.913792,54.038483
SETUP_STOP,SELL,M1,DI_MINUS,55,12.519010,9.307430,7.137136,15.925477,4.025350,32.984448
SETUP_STOP,SELL,M1,DI_GAP,55,21.166430,22.038063,11.516144,29.874009,0.179042,49.283239
SETUP_STOP,SELL,M1,ATR,55,1.826782,0.737500,0.387000,2.275000,0.125000,15.577500
SETUP_STOP,SELL,M1,ATR_PCT_PRICE,55,0.064254,0.040677,0.022181,0.082167,0.009913,0.332229
SETUP_STOP,SELL,M1,EMA200_DIST_POINTS,55,945.028178,447.643231,188.841697,1124.756510,9.043365,7994.606958
SETUP_STOP,SELL,M1,EMA200_DIST_ATR,55,5.167640,5.326293,3.859506,6.813057,-7.771464,12.725981
SETUP_STOP,SELL,M5,RSI,55,67.324388,67.527537,60.185561,73.948721,34.610656,88.218530
SETUP_STOP,SELL,M5,ADX,55,34.023054,30.434461,24.640762,40.602703,17.598168,65.154404
SETUP_STOP,SELL,M5,CCI,55,159.986128,143.448279,106.714486,209.646918,-82.054365,466.666667
SETUP_STOP,SELL,M5,DI_PLUS,55,29.015663,28.312162,22.988879,33.988946,10.873918,47.996007
SETUP_STOP,SELL,M5,DI_MINUS,55,11.829187,10.384817,8.320109,14.489999,3.288107,30.382731
SETUP_STOP,SELL,M5,DI_GAP,55,18.466307,17.854062,12.718658,25.254452,2.296083,44.122956
SETUP_STOP,SELL,M5,ATR,55,3.669932,1.612500,0.761250,4.055250,0.372250,29.692000
SETUP_STOP,SELL,M5,ATR_PCT_PRICE,55,0.121420,0.088071,0.051326,0.148841,0.029521,0.633256
SETUP_STOP,SELL,M5,EMA200_DIST_POINTS,55,1542.774497,679.514263,272.761233,1512.949209,7.747451,12473.519245
SETUP_STOP,SELL,M5,EMA200_DIST_ATR,55,3.248963,3.765454,-0.002974,6.209460,-6.434800,11.464061
SETUP_STOP,SELL,M15,RSI,55,64.912586,64.425691,57.256055,73.941914,31.124987,91.499408
SETUP_STOP,SELL,M15,ADX,55,33.774095,30.708567,23.033097,38.932603,13.916957,75.727303
SETUP_STOP,SELL,M15,CCI,55,160.386102,151.858553,104.659488,209.168435,-108.800843,460.089673
SETUP_STOP,SELL,M15,DI_PLUS,55,27.971673,27.577642,21.571964,33.288059,9.426481,43.832227
SETUP_STOP,SELL,M15,DI_MINUS,55,11.660783,10.189296,6.936675,14.828128,1.436306,29.883521
SETUP_STOP,SELL,M15,DI_GAP,55,17.323253,16.709609,9.220430,22.666249,0.335569,40.437981
SETUP_STOP,SELL,M15,ATR,55,6.070705,2.655000,1.469250,6.620500,0.533000,46.659000
SETUP_STOP,SELL,M15,ATR_PCT_PRICE,55,0.193581,0.124885,0.088090,0.238651,0.043361,1.001951
SETUP_STOP,SELL,M15,EMA200_DIST_POINTS,55,2919.962566,827.094390,350.104546,1885.652101,9.533028,37114.917457
SETUP_STOP,SELL,M15,EMA200_DIST_ATR,55,2.398910,3.175584,-0.331339,4.714527,-8.000198,14.047338
SETUP_STOP,SELL,M30,RSI,55,61.896111,65.537384,51.091144,70.952043,32.143334,86.370149
SETUP_STOP,SELL,M30,ADX,55,32.068719,30.760807,21.942874,38.605488,17.305264,57.750998
SETUP_STOP,SELL,M30,CCI,55,125.322524,145.619492,44.867178,192.497547,-188.796948,405.107159
SETUP_STOP,SELL,M30,DI_PLUS,55,25.561994,25.078482,20.202610,30.609272,10.629089,44.898264
SETUP_STOP,SELL,M30,DI_MINUS,55,12.519663,10.800520,7.141986,17.584435,3.966517,35.563255
SETUP_STOP,SELL,M30,DI_GAP,55,14.812514,14.314690,5.712837,20.507270,0.169843,40.386357
SETUP_STOP,SELL,M30,ATR,55,8.905941,3.375000,2.032625,7.972125,0.770250,80.369250
SETUP_STOP,SELL,M30,ATR_PCT_PRICE,55,0.273421,0.178840,0.117168,0.293569,0.061083,1.735756
SETUP_STOP,SELL,M30,EMA200_DIST_POINTS,55,3232.275595,837.256331,283.332026,1564.172218,19.767402,44750.927222
SETUP_STOP,SELL,M30,EMA200_DIST_ATR,55,2.197128,2.202882,0.011687,3.960351,-5.568165,10.859356
SETUP_STOP,SELL,H1,RSI,55,58.614739,61.086239,48.395581,68.385548,33.671165,78.643192
SETUP_STOP,SELL,H1,ADX,55,30.174911,30.427369,20.292900,36.655281,11.507599,59.261321
SETUP_STOP,SELL,H1,CCI,55,82.922758,95.545119,-24.158374,164.492597,-165.433545,294.023134
SETUP_STOP,SELL,H1,DI_PLUS,55,23.413347,22.738650,17.769050,28.724665,9.818275,44.671722
SETUP_STOP,SELL,H1,DI_MINUS,55,14.359969,12.707950,9.163201,17.866387,4.789705,30.275268
SETUP_STOP,SELL,H1,DI_GAP,55,13.456154,11.546511,6.468366,19.208019,0.347356,38.692147
SETUP_STOP,SELL,H1,ATR,55,12.775586,4.226750,2.755625,9.623750,0.847750,149.765000
SETUP_STOP,SELL,H1,ATR_PCT_PRICE,55,0.378467,0.221338,0.174925,0.367369,0.068966,3.234515
SETUP_STOP,SELL,H1,EMA200_DIST_POINTS,55,2901.345627,1200.951152,528.894301,2068.736284,2.948363,39321.504565
SETUP_STOP,SELL,H1,EMA200_DIST_ATR,55,2.064638,2.016353,0.253687,3.794051,-3.239496,10.041838
SETUP_STOP,SELL,H4,RSI,55,55.641593,54.698923,49.895728,62.723588,30.195648,73.287456
SETUP_STOP,SELL,H4,ADX,55,24.134003,23.456638,19.941133,27.647430,11.638425,43.664520
SETUP_STOP,SELL,H4,CCI,55,61.702150,82.188375,-41.296177,143.599018,-109.269852,306.199274
SETUP_STOP,SELL,H4,DI_PLUS,55,20.234392,20.799979,15.033918,24.454498,6.922448,33.386573
SETUP_STOP,SELL,H4,DI_MINUS,55,16.259381,14.467154,12.538200,20.524708,8.214364,29.660587
SETUP_STOP,SELL,H4,DI_GAP,55,10.187238,10.630237,5.566244,13.754362,0.154239,24.308087
SETUP_STOP,SELL,H4,ATR,55,22.639264,8.076250,5.125875,16.671250,2.507500,236.049000
SETUP_STOP,SELL,H4,ATR_PCT_PRICE,55,0.685302,0.449682,0.293197,0.679049,0.187611,5.034332
SETUP_STOP,SELL,H4,EMA200_DIST_POINTS,55,5536.012937,2177.053829,797.766351,7362.778421,9.541926,31673.842405
SETUP_STOP,SELL,H4,EMA200_DIST_ATR,55,0.831612,0.304410,-2.326811,3.479470,-7.809917,10.019692
SETUP_STEP5,ALL,M1,RSI,845,37.166695,31.220511,23.998774,49.264314,3.924580,94.402145
SETUP_STEP5,ALL,M1,ADX,845,34.682596,32.685717,24.147809,43.443903,12.870886,89.058620
SETUP_STEP5,ALL,M1,CCI,845,-101.705701,-146.208826,-215.460323,23.731366,-466.666667,466.666667
SETUP_STEP5,ALL,M1,DI_PLUS,845,16.715217,14.001238,8.919814,22.170821,0.894981,49.283524
SETUP_STEP5,ALL,M1,DI_MINUS,845,28.284842,30.353350,17.696910,37.456115,3.209461,62.229412
SETUP_STEP5,ALL,M1,DI_GAP,845,20.843779,21.402798,10.944363,29.647081,0.014190,57.285740
SETUP_STEP5,ALL,M1,ATR,845,0.647911,0.397500,0.202250,0.749500,0.020750,9.276500
SETUP_STEP5,ALL,M1,ATR_PCT_PRICE,845,0.038582,0.026308,0.014276,0.045568,0.001635,0.297738
SETUP_STEP5,ALL,M1,EMA200_DIST_POINTS,845,345.747234,225.452256,102.579370,438.317370,0.431370,4039.365374
SETUP_STEP5,ALL,M1,EMA200_DIST_ATR,845,-3.067152,-4.308716,-6.888714,0.543971,-39.612825,36.389538
SETUP_STEP5,ALL,M5,RSI,845,38.876925,34.355087,25.388317,49.585281,5.435312,88.218530
SETUP_STEP5,ALL,M5,ADX,845,34.553066,32.235694,24.584546,42.580372,10.757575,85.277864
SETUP_STEP5,ALL,M5,CCI,845,-108.312036,-137.978898,-198.063677,-50.190189,-466.666667,466.666667
SETUP_STEP5,ALL,M5,DI_PLUS,845,14.402512,12.038378,8.173868,18.045350,0.838946,47.648583
SETUP_STEP5,ALL,M5,DI_MINUS,845,26.220955,27.655218,18.491011,33.496155,1.315748,54.900458
SETUP_STEP5,ALL,M5,DI_GAP,845,18.976288,19.307594,11.235477,25.866671,0.059353,49.147503
SETUP_STEP5,ALL,M5,ATR,845,1.151587,0.792500,0.481250,1.387500,0.095750,14.948500
SETUP_STEP5,ALL,M5,ATR_PCT_PRICE,845,0.068114,0.053485,0.035166,0.085173,0.007531,0.333793
SETUP_STEP5,ALL,M5,EMA200_DIST_POINTS,845,534.202280,365.783228,179.221964,692.276907,0.150749,4903.227192
SETUP_STEP5,ALL,M5,EMA200_DIST_ATR,845,-1.615321,-2.955875,-5.277005,1.993735,-54.339991,37.479527
SETUP_STEP5,ALL,M15,RSI,845,42.006188,39.805240,29.094407,52.493639,7.383082,91.499408
SETUP_STEP5,ALL,M15,ADX,845,32.615544,30.244114,22.995131,40.165246,11.759089,88.801384
SETUP_STEP5,ALL,M15,CCI,845,-88.566231,-125.734846,-188.513629,20.027317,-466.666667,460.089673
SETUP_STEP5,ALL,M15,DI_PLUS,845,14.838500,12.585931,8.543541,18.836589,0.523014,43.488278
SETUP_STEP5,ALL,M15,DI_MINUS,845,24.675032,25.754019,17.894466,31.732269,1.436306,51.241027
SETUP_STEP5,ALL,M15,DI_GAP,845,17.192010,17.155603,9.359819,23.608147,0.011596,45.498701
SETUP_STEP5,ALL,M15,ATR,845,1.755462,1.283500,0.819250,2.180750,0.189750,20.449500
SETUP_STEP5,ALL,M15,ATR_PCT_PRICE,845,0.104011,0.087857,0.059345,0.127195,0.014924,0.489255
SETUP_STEP5,ALL,M15,EMA200_DIST_POINTS,845,773.700515,544.575924,256.148007,1011.000920,0.524450,5659.246303
SETUP_STEP5,ALL,M15,EMA200_DIST_ATR,845,-0.725068,-1.577091,-4.648440,3.105373,-38.023502,40.189904
SETUP_STEP5,ALL,M30,RSI,845,44.063435,42.289507,33.133993,53.192038,7.449881,87.465701
SETUP_STEP5,ALL,M30,ADX,845,31.601313,29.292228,22.788721,38.260303,12.163930,75.143723
SETUP_STEP5,ALL,M30,CCI,845,-70.048036,-102.187882,-171.487207,36.216923,-418.162144,405.107159
SETUP_STEP5,ALL,M30,DI_PLUS,845,15.148254,13.058470,8.785171,18.994682,1.231115,44.898264
SETUP_STEP5,ALL,M30,DI_MINUS,845,23.032593,23.695431,15.177887,29.917164,3.676158,48.088925
SETUP_STEP5,ALL,M30,DI_GAP,845,15.639455,14.847702,8.157471,22.066920,0.021521,46.136577
SETUP_STEP5,ALL,M30,ATR,845,2.339694,1.709500,1.162000,2.880750,0.387500,17.059250
SETUP_STEP5,ALL,M30,ATR_PCT_PRICE,845,0.138715,0.118887,0.085882,0.169740,0.030476,0.454541
SETUP_STEP5,ALL,M30,EMA200_DIST_POINTS,845,1026.988192,755.459197,340.988663,1332.997088,0.191241,7881.191139
SETUP_STEP5,ALL,M30,EMA200_DIST_ATR,845,-0.286815,-0.322124,-4.273617,3.667216,-29.588464,35.986301
SETUP_STEP5,ALL,H1,RSI,845,45.685238,44.469500,35.792265,55.163650,9.831009,85.495291
SETUP_STEP5,ALL,H1,ADX,845,29.705607,27.600600,20.847622,35.260185,9.981282,77.345545
SETUP_STEP5,ALL,H1,CCI,845,-52.286706,-59.779614,-158.073254,47.295574,-445.370594,317.319185
SETUP_STEP5,ALL,H1,DI_PLUS,845,15.845796,14.404389,10.178002,20.179669,1.531874,44.671722
SETUP_STEP5,ALL,H1,DI_MINUS,845,21.508367,21.063665,14.627570,27.643746,2.518291,49.293520
SETUP_STEP5,ALL,H1,DI_GAP,845,13.693441,12.397679,6.066886,19.809131,0.002920,44.582425
SETUP_STEP5,ALL,H1,ATR,845,3.222215,2.342750,1.744000,3.820750,0.742250,21.098500
SETUP_STEP5,ALL,H1,ATR_PCT_PRICE,845,0.188827,0.166873,0.125175,0.232955,0.058144,0.903201
SETUP_STEP5,ALL,H1,EMA200_DIST_POINTS,845,1452.072508,1057.154771,481.242486,1914.739253,0.825026,12790.775561
SETUP_STEP5,ALL,H1,EMA200_DIST_ATR,845,-0.096430,0.439738,-4.492214,4.000698,-23.678946,23.255218
SETUP_STEP5,ALL,H4,RSI,840,48.291925,48.390480,39.597892,57.273554,14.551019,83.987652
SETUP_STEP5,ALL,H4,ADX,840,28.106951,26.344947,20.493592,33.928688,10.144961,80.594683
SETUP_STEP5,ALL,H4,CCI,840,-26.939553,-29.554777,-105.938448,60.074939,-340.041631,306.199274
SETUP_STEP5,ALL,H4,DI_PLUS,840,17.061020,16.124754,11.609887,20.779462,1.872096,47.355132
SETUP_STEP5,ALL,H4,DI_MINUS,840,19.005529,18.441400,13.649266,24.077094,1.143058,45.019434
SETUP_STEP5,ALL,H4,DI_GAP,840,10.811612,9.566701,4.631401,15.112677,0.023216,42.180368
SETUP_STEP5,ALL,H4,ATR,840,6.518576,4.899375,3.464000,6.888437,1.117000,39.943250
SETUP_STEP5,ALL,H4,ATR_PCT_PRICE,840,0.374981,0.330315,0.254101,0.459353,0.086940,1.654800
SETUP_STEP5,ALL,H4,EMA200_DIST_POINTS,840,2958.065476,2132.975356,1035.239759,3584.792715,2.463217,30341.996938
SETUP_STEP5,ALL,H4,EMA200_DIST_ATR,840,0.318410,0.007033,-3.674292,4.799838,-20.693074,19.755280
SETUP_STEP5,BUY,M1,RSI,690,29.964961,28.385492,22.036292,36.342940,3.924580,71.606204
SETUP_STEP5,BUY,M1,ADX,690,34.538940,32.294660,23.914165,43.038007,13.346745,89.058620
SETUP_STEP5,BUY,M1,CCI,690,-158.323590,-168.768171,-234.388896,-104.612280,-466.666667,268.283002
SETUP_STEP5,BUY,M1,DI_PLUS,690,13.558268,11.946778,8.294589,17.838046,0.894981,38.939672
SETUP_STEP5,BUY,M1,DI_MINUS,690,31.915275,32.475051,24.874906,39.205133,6.938447,62.229412
SETUP_STEP5,BUY,M1,DI_GAP,690,20.984814,21.406025,10.871732,29.628995,0.014190,57.285740
SETUP_STEP5,BUY,M1,ATR,690,0.654558,0.370375,0.195313,0.723812,0.020750,9.276500
SETUP_STEP5,BUY,M1,ATR_PCT_PRICE,690,0.038268,0.024980,0.013525,0.044826,0.001635,0.297738
SETUP_STEP5,BUY,M1,EMA200_DIST_POINTS,690,342.616868,217.557568,99.717452,415.149001,0.858188,4039.365374
SETUP_STEP5,BUY,M1,EMA200_DIST_ATR,690,-5.073761,-5.102335,-7.523871,-3.215882,-39.612825,36.389538
SETUP_STEP5,BUY,M5,RSI,690,32.303391,30.812557,23.742419,39.666117,5.435312,72.223045
SETUP_STEP5,BUY,M5,ADX,690,34.495108,31.725428,24.512337,42.937668,10.757575,85.277864
SETUP_STEP5,BUY,M5,CCI,690,-169.341020,-157.549177,-213.208893,-107.941618,-466.666667,122.818863
SETUP_STEP5,BUY,M5,DI_PLUS,690,11.068615,10.392426,7.452086,14.204446,0.838946,31.337087
SETUP_STEP5,BUY,M5,DI_MINUS,690,29.647021,29.832037,24.643898,34.661253,2.539130,54.900458
SETUP_STEP5,BUY,M5,DI_GAP,690,19.038029,19.407121,11.165661,25.975633,0.059353,49.147503
SETUP_STEP5,BUY,M5,ATR,690,1.149147,0.770250,0.463125,1.354938,0.095750,14.948500
SETUP_STEP5,BUY,M5,ATR_PCT_PRICE,690,0.067023,0.051993,0.033755,0.083898,0.007531,0.333793
SETUP_STEP5,BUY,M5,EMA200_DIST_POINTS,690,522.418015,353.496839,174.862218,660.635332,0.150749,4903.227192
SETUP_STEP5,BUY,M5,EMA200_DIST_ATR,690,-2.760687,-3.682953,-5.636488,-0.682574,-54.339991,37.479527
SETUP_STEP5,BUY,M15,RSI,690,36.695564,35.742995,27.175637,45.953461,7.383082,75.547829
SETUP_STEP5,BUY,M15,ADX,690,32.531093,30.061880,22.985069,40.402409,11.759089,88.801384
SETUP_STEP5,BUY,M15,CCI,690,-141.943411,-148.860731,-203.409400,-82.980903,-466.666667,127.014375
SETUP_STEP5,BUY,M15,DI_PLUS,690,11.686122,11.108194,8.068169,14.954186,0.523014,38.208274
SETUP_STEP5,BUY,M15,DI_MINUS,690,27.576390,28.133119,21.560675,32.987086,5.883334,51.241027
SETUP_STEP5,BUY,M15,DI_GAP,690,16.991442,17.142946,9.099326,23.484376,0.011596,45.498701
SETUP_STEP5,BUY,M15,ATR,690,1.732602,1.226125,0.798125,2.026250,0.189750,20.449500
SETUP_STEP5,BUY,M15,ATR_PCT_PRICE,690,0.101345,0.084204,0.057735,0.121148,0.014924,0.489255
SETUP_STEP5,BUY,M15,EMA200_DIST_POINTS,690,755.104915,540.618833,243.211398,985.107346,1.321160,5659.246303
SETUP_STEP5,BUY,M15,EMA200_DIST_ATR,690,-1.395456,-2.385075,-4.969309,1.477580,-38.023502,40.189904
SETUP_STEP5,BUY,M30,RSI,690,39.800843,39.839385,31.221745,48.027143,7.449881,79.025323
SETUP_STEP5,BUY,M30,ADX,690,31.515424,28.780962,22.492052,38.416770,12.163930,75.143723
SETUP_STEP5,BUY,M30,CCI,690,-117.079097,-130.611486,-187.140464,-44.263310,-418.162144,168.039473
SETUP_STEP5,BUY,M30,DI_PLUS,690,12.352252,11.674272,8.138635,15.586199,1.231115,31.146039
SETUP_STEP5,BUY,M30,DI_MINUS,690,25.545169,25.981320,19.989816,30.929410,3.676158,48.088925
SETUP_STEP5,BUY,M30,DI_GAP,690,15.332408,14.396559,7.960588,21.950943,0.021521,46.136577
SETUP_STEP5,BUY,M30,ATR,690,2.306040,1.646375,1.147312,2.712625,0.387500,17.059250
SETUP_STEP5,BUY,M30,ATR_PCT_PRICE,690,0.135223,0.115284,0.084155,0.159631,0.030476,0.454541
SETUP_STEP5,BUY,M30,EMA200_DIST_POINTS,690,1057.102107,769.779413,355.555623,1386.794581,0.191241,7881.191139
SETUP_STEP5,BUY,M30,EMA200_DIST_ATR,690,-0.848658,-1.353622,-5.024164,2.984956,-29.588464,35.986301
SETUP_STEP5,BUY,H1,RSI,690,42.450203,42.350023,34.243953,50.152708,9.831009,81.790584
SETUP_STEP5,BUY,H1,ADX,690,29.554741,27.381037,20.593406,34.989693,9.981282,77.345545
SETUP_STEP5,BUY,H1,CCI,690,-89.267002,-96.458894,-171.490325,-1.771215,-445.370594,216.336091
SETUP_STEP5,BUY,H1,DI_PLUS,690,13.703793,12.949571,9.209905,17.326653,1.531874,36.844256
SETUP_STEP5,BUY,H1,DI_MINUS,690,23.463649,23.461029,17.286749,29.298897,2.518291,49.293520
SETUP_STEP5,BUY,H1,DI_GAP,690,13.511914,12.005601,5.918927,19.664264,0.002920,44.582425
SETUP_STEP5,BUY,H1,ATR,690,3.202389,2.275125,1.728625,3.658625,0.745000,21.098500
SETUP_STEP5,BUY,H1,ATR_PCT_PRICE,690,0.185378,0.163089,0.124768,0.223268,0.058593,0.903201
SETUP_STEP5,BUY,H1,EMA200_DIST_POINTS,690,1564.035790,1142.002853,536.069274,2017.717098,0.825026,12790.775561
SETUP_STEP5,BUY,H1,EMA200_DIST_ATR,690,-0.587718,-0.338159,-5.252930,4.055756,-23.678946,23.255218
SETUP_STEP5,BUY,H4,RSI,685,46.404777,46.660759,37.663698,55.244045,14.551019,83.987652
SETUP_STEP5,BUY,H4,ADX,685,28.317022,26.462115,20.142244,34.024069,10.144961,80.594683
SETUP_STEP5,BUY,H4,CCI,685,-45.014144,-45.991181,-119.734323,34.679357,-340.041631,222.666824
SETUP_STEP5,BUY,H4,DI_PLUS,685,15.782811,15.091788,11.077849,19.345287,1.872096,47.355132
SETUP_STEP5,BUY,H4,DI_MINUS,685,19.818452,19.541759,14.190218,25.082771,1.143058,45.019434
SETUP_STEP5,BUY,H4,DI_GAP,685,10.697907,9.236240,4.593014,15.031846,0.023216,42.180368
SETUP_STEP5,BUY,H4,ATR,685,6.599633,4.808000,3.474250,6.752250,1.117000,39.943250
SETUP_STEP5,BUY,H4,ATR_PCT_PRICE,685,0.373859,0.330204,0.254240,0.461458,0.086940,1.130654
SETUP_STEP5,BUY,H4,EMA200_DIST_POINTS,685,3215.907955,2334.521200,1218.034683,3869.966761,9.237062,30341.996938
SETUP_STEP5,BUY,H4,EMA200_DIST_ATR,685,0.166702,-0.320706,-4.481826,5.225726,-20.693074,19.755280
SETUP_STEP5,SELL,M1,RSI,155,69.226023,70.638907,63.857213,77.348205,35.751737,94.402145
SETUP_STEP5,SELL,M1,ADX,155,35.322095,33.548118,26.077738,44.091866,12.870886,72.220979
SETUP_STEP5,SELL,M1,CCI,155,150.335225,156.767031,94.499602,226.710772,-196.451589,466.666667
SETUP_STEP5,SELL,M1,DI_PLUS,155,30.768731,31.277904,23.108577,38.112292,5.350737,49.283524
SETUP_STEP5,SELL,M1,DI_MINUS,155,12.123558,11.203342,7.861513,15.302190,3.209461,42.583860
SETUP_STEP5,SELL,M1,DI_GAP,155,20.215942,21.291863,10.951480,29.631914,0.220203,43.145719
SETUP_STEP5,SELL,M1,ATR,155,0.618323,0.451000,0.261750,0.792500,0.025500,3.358000
SETUP_STEP5,SELL,M1,ATR_PCT_PRICE,155,0.039978,0.028969,0.018750,0.049300,0.001999,0.228806
SETUP_STEP5,SELL,M1,EMA200_DIST_POINTS,155,359.682410,278.958343,121.285306,478.449727,0.431370,1615.886948
SETUP_STEP5,SELL,M1,EMA200_DIST_ATR,155,5.865491,5.961914,4.107821,7.866807,-10.512581,30.665325
SETUP_STEP5,SELL,M5,RSI,155,68.139755,68.633637,62.626432,74.821578,33.118672,88.218530
SETUP_STEP5,SELL,M5,ADX,155,34.811072,33.143956,25.279975,42.027034,14.189386,80.561619
SETUP_STEP5,SELL,M5,CCI,155,163.365377,153.469708,117.656426,201.707826,-82.054365,466.666667
SETUP_STEP5,SELL,M5,DI_PLUS,155,29.243733,30.515823,24.226512,34.388912,7.485954,47.648583
SETUP_STEP5,SELL,M5,DI_MINUS,155,10.969437,10.204401,7.502332,13.951853,1.315748,26.266219
SETUP_STEP5,SELL,M5,DI_GAP,155,18.701444,18.754625,12.482449,25.545065,0.765171,41.693160
SETUP_STEP5,SELL,M5,ATR,155,1.162447,0.955250,0.571000,1.610125,0.138750,3.840500
SETUP_STEP5,SELL,M5,ATR_PCT_PRICE,155,0.072968,0.063561,0.040737,0.091758,0.009803,0.250848
